id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
123,2023-12-29 08:00:00, 4.8901, 19.2822, 3.943, 50380, 340.1, 1377.8, 31.13, 30, 9.96, 0, 51.181, 0.174, 5, 0.35, 4.7866, 18.8525, 3.939, 25330, 679.9, 2679.4, 37.03, 34.76, 9.16, 0, 47.306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.904, 20, 4.078, 60.081, 58.31, 58.31, 58.31, 100, 0, , , 
123,2023-12-30 08:00:00, 5.9274, 21.9933, 3.71, 83550, 255.4, 916.5, 32.39, 31.32, 9.59, 0, 43.19, 0.277, 12, 0.52, 5.6992, 21.5967, 3.789, 31930, 642.6, 2435, 37.73, 35.65, 8.89, 0, 45.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94, 23, 3.872, 96.701, 99.977, 99.977, 99.977, 100, 0, , , 
123,2023-12-31 08:00:00, 8.93, 35.7419, 4.002, 86380, 372.2, 1489.6, 31.21, 29.86, 8.64, 0, 48.098, 0.144, 14, 0.58, 8.7389, 34.8806, 3.991, 50480, 623.2, 2487.5, 36.16, 33.9, 8.64, 0, 46.661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9327, 36, 4.03, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
123,2024-01-01 08:00:00, 5.8778, 21.3661, 3.635, 86370, 245, 890.6, 31.37, 30.57, 8.75, 0, 44.067, 0.27, 13, 0.54, 5.5906, 20.8483, 3.729, 32290, 623.3, 2324.4, 37.21, 35.15, 8.55, 0, 44.418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8783, 23, 3.913, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
123,2024-01-02 08:00:00, 4.5522, 16.8533, 3.702, 86380, 189.7, 702.4, 28.75, 28.14, 11.21, 0, 43.709, 0.213, 15, 0.63, 4.2298, 16.1392, 3.816, 23150, 657.8, 2509.8, 36.73, 34.61, 11, 0, 43.228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.554, 17, 3.733, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
123,2024-01-03 08:00:00, 6.5417, 24.5728, 3.756, 86380, 272.6, 1024.1, 33, 32.01, 9.65, 0, 42.04, 0.075, 23, 0.96, 6.2929, 23.4661, 3.729, 39020, 580.6, 2165, 36.47, 34.43, 9.6, 0, 41.998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.543, 26, 3.974, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
123,2024-01-04 08:00:00, 4.7798, 16.3467, 3.42, 86380, 199.2, 681.3, 29.88, 29.26, 8.28, 0, 42.661, 0.107, 14, 0.58, 4.4549, 15.7803, 3.542, 25580, 627, 2220.8, 37.23, 35.24, 8.06, 0, 43.299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7807, 17, 3.556, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
123,2024-01-05 08:00:00, 9.9675, 33.3667, 3.348, 86390, 415.4, 1390.4, 34.4, 33.17, 6.02, 0, 45.468, 0.172, 11, 0.46, 9.7579, 32.9286, 3.375, 50540, 695.1, 2345.5, 39.54, 37.48, 5.71, 0, 45.927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.9688, 35, 3.511, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
123,2024-01-06 08:00:00, 9.1049, 30.6789, 3.369, 86380, 379.5, 1278.6, 33.13, 31.76, 5.34, 0, 42.24, 0.19, 12, 0.5, 8.8531, 30.1525, 3.406, 52770, 604, 2057, 36.33, 34.15, 5.52, 0, 42.899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.1082, 32, 3.513, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
123,2024-01-07 08:00:00, 11.2601, 36.5261, 3.244, 86380, 469.3, 1522.3, 34.57, 33.08, 2.99, 0, 44.603, 0.309, 15, 0.63, 11.013, 36.1483, 3.282, 56540, 701.2, 2301.6, 37.59, 35.36, 3.11, 0, 45.263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.2647, 37, 3.285, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
